,ensembl_gene_id,mgi_symbol,entrezgene
30044,ENSMUSG00000016995,Matn4,17183
30045,ENSMUSG00000101942,Gm19582,NA
30046,ENSMUSG00000103996,4833421G17Rik,NA
30047,ENSMUSG00000070304,Scn2b,72821
30048,ENSMUSG00000068437,Olfr725,258314
30049,ENSMUSG00000070738,Dgkd,227333
30050,ENSMUSG00000033439,Trmt13,229780
30051,ENSMUSG00000099550,Gm28079,NA
30052,ENSMUSG00000108915,Gm44966,NA
30053,ENSMUSG00000097574,C920006O11Rik,NA
30054,ENSMUSG00000078965,Gm12033,NA
30055,ENSMUSG00000109165,Gm45148,NA
30056,ENSMUSG00000026621,Marc1,66112
30057,ENSMUSG00000101600,4930599A14Rik,NA
30058,ENSMUSG00000033382,Trappc8,75964
30059,ENSMUSG00000032978,Guca2b,14916
30060,ENSMUSG00000074385,Gm10684,NA
30061,ENSMUSG00000112558,,NA
30062,ENSMUSG00000030800,Prss8,76560
30063,ENSMUSG00000112097,Gm32515,NA
30064,ENSMUSG00000064264,Zfp428,232969
30065,ENSMUSG00000090964,Gm17206,NA
30066,ENSMUSG00000112396,Gm47574,NA
30067,ENSMUSG00000018040,Rrp7a,74778
30068,ENSMUSG00000112619,1700030E10Rik,NA
30069,ENSMUSG00000002341,Ncan,13004
30070,ENSMUSG00000114130,Gm18954,NA
30071,ENSMUSG00000114200,Gm34721,NA
30072,ENSMUSG00000114623,Gm34788,NA
30073,ENSMUSG00000114787,4930455M05Rik,NA
30074,ENSMUSG00000105639,Gm42516,NA
30075,ENSMUSG00000086900,Kcnab3os,NA
30076,ENSMUSG00000109864,Eid3,66341
30077,ENSMUSG00000032099,Pate4,56872
30078,ENSMUSG00000020250,Txnrd1,50493
30079,ENSMUSG00000101385,Gm5261,NA
30080,ENSMUSG00000086775,Snhg7os,NA
30081,ENSMUSG00000082616,Gm6025,NA
30082,ENSMUSG00000030801,Kat8,67773
30083,ENSMUSG00000035601,Trmt10b,69934
30084,ENSMUSG00000022454,Nell2,54003
30085,ENSMUSG00000100819,Gm2693,NA
30086,ENSMUSG00000097060,Gm26759,NA
30087,ENSMUSG00000037625,Cldn11,18417
30088,ENSMUSG00000094995,Pate3,100312956
30089,ENSMUSG00000051495,Irf2bp2,270110
30090,ENSMUSG00000102189,Gm37194,NA
30091,ENSMUSG00000083878,Gm12034,NA
30092,ENSMUSG00000086984,Gm6762,NA
30093,ENSMUSG00000032103,Pus3,67049
30094,ENSMUSG00000101166,Gm28496,NA
30095,ENSMUSG00000112807,Gm47519,NA
30096,ENSMUSG00000112537,4930543I11Rik,NA
30097,ENSMUSG00000083555,Gm12035,NA
30098,ENSMUSG00000107203,Gm7542,NA
30099,ENSMUSG00000111956,Gm29774,NA
30100,ENSMUSG00000049800,Sertad2,58172
30101,ENSMUSG00000111979,Gm47522,NA
30102,ENSMUSG00000093781,Vmn1r-ps47,NA
30103,ENSMUSG00000039196,Orm1,18405
30104,ENSMUSG00000093487,Vmn1r-ps48,NA
30105,ENSMUSG00000025737,Wdr24,268933
30106,ENSMUSG00000025933,Tmem14a,75712
30107,ENSMUSG00000084866,A930006K02Rik,NA
30108,ENSMUSG00000101849,Gm28386,NA
30109,ENSMUSG00000101506,Gm28385,NA
30110,ENSMUSG00000102052,Gm28387,NA
30111,ENSMUSG00000096277,Gm21142,NA
30112,ENSMUSG00000022967,Ifnar1,15975
30113,ENSMUSG00000012777,Acp4,100503991
30114,ENSMUSG00000097057,Gm17638,NA
30115,ENSMUSG00000106327,Ckb-ps2,NA
30116,ENSMUSG00000105075,Mark1-ps2,NA
30117,ENSMUSG00000108708,Gm29977,NA
30118,ENSMUSG00000062604,Srpk2,20817
30119,ENSMUSG00000026809,Spaca9,69987
30120,ENSMUSG00000050555,Hyls1,76832
30121,ENSMUSG00000106961,Gm43128,NA
30122,ENSMUSG00000026879,Gsn,227753
30123,ENSMUSG00000058799,Nap1l1,53605
30124,ENSMUSG00000060523,Olfr726,258313
30125,ENSMUSG00000037855,Zfp365,216049
30126,ENSMUSG00000090470,Prr23a3,71979
30127,ENSMUSG00000101611,Gm29357,NA
30128,ENSMUSG00000052376,4921508M14Rik,NA
30129,ENSMUSG00000099616,4932413F04Rik,NA
30130,ENSMUSG00000099601,Gm29671,NA
30131,ENSMUSG00000113386,Gm47357,NA
30132,ENSMUSG00000113756,Gm18025,NA
30133,ENSMUSG00000109116,Sycp1-ps1,NA
30134,ENSMUSG00000111278,Gm32743,NA
30135,ENSMUSG00000112228,Gm47524,NA
30136,ENSMUSG00000104013,Gm37365,NA
30137,ENSMUSG00000089712,Gm15889,NA
30138,ENSMUSG00000042757,Tmem108,81907
30139,ENSMUSG00000085977,Gm5970,NA
30140,ENSMUSG00000045411,2410002F23Rik,668661
30141,ENSMUSG00000073555,Gm4951,240327
30142,ENSMUSG00000091215,Pate1,100312987
30143,ENSMUSG00000031770,Herpud1,64209
30144,ENSMUSG00000114359,Gm47816,NA
30145,ENSMUSG00000002767,Mrpl2,27398
30146,ENSMUSG00000030002,Dusp11,72102
30147,ENSMUSG00000021488,Nsd1,18193
30148,ENSMUSG00000094676,Gm10105,NA
30149,ENSMUSG00000106025,Gm42940,NA
30150,ENSMUSG00000046463,5930403N24Rik,NA
30151,ENSMUSG00000074452,Pate2,330921
30152,ENSMUSG00000027961,Lrrc39,109245
30153,ENSMUSG00000109949,Gm45402,NA
30154,ENSMUSG00000104051,Gm38128,NA
30155,ENSMUSG00000103353,Gm37597,NA
30156,ENSMUSG00000020366,Mapk9,26420
30157,ENSMUSG00000031451,Gas6,14456
30158,ENSMUSG00000004542,Psg19,26439
30159,ENSMUSG00000039209,Rpl39l,68172
30160,ENSMUSG00000083298,Gm12085,NA
30161,ENSMUSG00000025794,Rpl14,67115
30162,ENSMUSG00000031398,Plxna3,18846
30163,ENSMUSG00000110525,Gm45893,NA
30164,ENSMUSG00000006519,Cyba,13057
30165,ENSMUSG00000112390,Gm20208,NA
30166,ENSMUSG00000097701,Gm17508,NA
30167,ENSMUSG00000110799,4930543K20Rik,NA
30168,ENSMUSG00000115943,,NA
30169,ENSMUSG00000116187,,NA
30170,ENSMUSG00000039200,Atf7ip2,75329
30171,ENSMUSG00000103082,Gm38124,NA
30172,ENSMUSG00000097742,Gm26535,NA
30173,ENSMUSG00000026919,Lcn4,16821
30174,ENSMUSG00000047298,Kcnv2,240595
30175,ENSMUSG00000024663,Rab3il1,74760
30176,ENSMUSG00000103477,5930409G06Rik,NA
30177,ENSMUSG00000111549,Gm48172,NA
30178,ENSMUSG00000111488,Gm31378,NA
30179,ENSMUSG00000038457,Tmem255b,272465
30180,ENSMUSG00000109490,Gm19126,NA
30181,ENSMUSG00000086236,5830418P13Rik,NA
30182,ENSMUSG00000020042,Btbd11,74007
30183,ENSMUSG00000111234,4930591E09Rik,NA
30184,ENSMUSG00000019818,Cd164,53599
30185,ENSMUSG00000101023,Gm21152,NA
30186,ENSMUSG00000004540,Psg17,26437
30187,ENSMUSG00000108480,Gm36633,NA
30188,ENSMUSG00000004872,Pax3,18505
30189,ENSMUSG00000028946,Hes3,15207
30190,ENSMUSG00000082997,Gm13975,NA
30191,ENSMUSG00000105565,Gm43566,NA
30192,ENSMUSG00000108800,1700011C11Rik,NA
30193,ENSMUSG00000099361,Gm28492,NA
30194,ENSMUSG00000111048,Gm48173,NA
30195,ENSMUSG00000104949,Hcfc1r1-ps2,NA
30196,ENSMUSG00000111208,Gm48197,NA
30197,ENSMUSG00000080827,Gm12086,NA
30198,ENSMUSG00000032556,Bfsp2,107993
30199,ENSMUSG00000108206,Gm44427,NA
30200,ENSMUSG00000082721,Gm12087,NA
30201,ENSMUSG00000110140,5430421F17Rik,NA
30202,ENSMUSG00000110680,Gm6796,NA
30203,ENSMUSG00000105885,Sult1c2-ps2,NA
30204,ENSMUSG00000102144,4930429P21Rik,NA
30205,ENSMUSG00000107495,Gm44215,NA
30206,ENSMUSG00000099816,Gm28552,NA
30207,ENSMUSG00000084308,Gm14593,NA
30208,ENSMUSG00000099802,Gm28493,NA
30209,ENSMUSG00000059334,Zfp36l3,333473
30210,ENSMUSG00000054422,Fabp1,14080
30211,ENSMUSG00000100603,1700129L04Rik,NA
30212,ENSMUSG00000079299,Klrb1,100043861
30213,ENSMUSG00000037977,6430571L13Rik,235599
30214,ENSMUSG00000017009,Sdc4,20971
30215,ENSMUSG00000085222,Gm13974,NA
30216,ENSMUSG00000110782,Gm48198,NA
30217,ENSMUSG00000090105,Gm15890,NA
30218,ENSMUSG00000066747,Olfr878,258794
30219,ENSMUSG00000103430,Gm36996,NA
30220,ENSMUSG00000097040,2610316D01Rik,NA
30221,ENSMUSG00000107230,Gm19265,NA
30222,ENSMUSG00000084222,Gm13973,NA
30223,ENSMUSG00000101448,Gm28494,NA
30224,ENSMUSG00000082951,Gm13359,NA
30225,ENSMUSG00000042750,Bex2,12069
30226,ENSMUSG00000039754,Alkbh4,72041
30227,ENSMUSG00000063296,Tmem117,320709
30228,ENSMUSG00000111880,Gm5040,NA
30229,ENSMUSG00000001076,C1ql4,239659
30230,ENSMUSG00000112767,Gm47532,NA
30231,ENSMUSG00000025318,Jph3,57340
30232,ENSMUSG00000054626,Xlr,22441
30233,ENSMUSG00000100839,Gm5920,NA
30234,ENSMUSG00000112750,Gm47534,NA
30235,ENSMUSG00000049285,Mblac1,330216
30236,ENSMUSG00000112087,Gm40765,NA
30237,ENSMUSG00000110788,Gm33700,102636701
30238,ENSMUSG00000110626,Gm45805,NA
30239,ENSMUSG00000042251,Pm20d1,212933
30240,ENSMUSG00000112438,Gm40810,NA
30241,ENSMUSG00000074123,7420426K07Rik,546157
30242,ENSMUSG00000089783,Gm454,NA
30243,ENSMUSG00000038009,Dnajc22,72778
30244,ENSMUSG00000106338,Gm43645,NA
30245,ENSMUSG00000110498,A630001O12Rik,NA
30246,ENSMUSG00000110697,Gm31718,NA
30247,ENSMUSG00000047592,Nxpe5,381680
30248,ENSMUSG00000061947,Serpina10,217847
30249,ENSMUSG00000112181,Gm47538,NA
30250,ENSMUSG00000111411,Gm33778,NA
30251,ENSMUSG00000030935,Acsm3,20216
30252,ENSMUSG00000104006,Gm38333,NA
30253,ENSMUSG00000101240,Gm28266,NA
30254,ENSMUSG00000023122,Sult1c2,69083
30255,ENSMUSG00000086728,Man2c1os,NA
30256,ENSMUSG00000112921,Gm48104,NA
30257,ENSMUSG00000002981,Clptm1,56457
30258,ENSMUSG00000104335,Gm38281,NA
30259,ENSMUSG00000097072,Foxl2os,NA
30260,ENSMUSG00000102257,Gm37649,NA
30261,ENSMUSG00000102441,Gm38032,NA
30262,ENSMUSG00000085168,Gm16252,NA
30263,ENSMUSG00000057054,Inca1,103844
30264,ENSMUSG00000108471,Gm18855,NA
30265,ENSMUSG00000094311,Rfpl4b,215919
30266,ENSMUSG00000017720,Trp53tg5,73603
30267,ENSMUSG00000050397,Foxl2,26927
30268,ENSMUSG00000087309,4930528P14Rik,NA
30269,ENSMUSG00000110172,Gm39147,NA
30270,ENSMUSG00000021257,Angel1,68737
30271,ENSMUSG00000110110,Gm30978,NA
30272,ENSMUSG00000086197,Gm13976,NA
30273,ENSMUSG00000054099,Slc25a40,319653
30274,ENSMUSG00000097087,Gm26878,NA
30275,ENSMUSG00000085582,3110099E03Rik,NA
30276,ENSMUSG00000093904,Tomm20,67952
30277,ENSMUSG00000110716,Gm39271,NA
30278,ENSMUSG00000110255,Gm45400,NA
30279,ENSMUSG00000097424,1700030M09Rik,NA
30280,ENSMUSG00000024603,Dctn4,67665
30281,ENSMUSG00000101769,Gm29356,NA
30282,ENSMUSG00000085760,Gm14302,NA
30283,ENSMUSG00000110098,Gm45401,NA
30284,ENSMUSG00000100792,Gm29161,NA
30285,ENSMUSG00000017734,Dbndd2,52840
30286,ENSMUSG00000066036,Ubr4,69116
30287,ENSMUSG00000069072,Slc7a14,241919
30288,ENSMUSG00000097702,Gm26739,NA
30289,ENSMUSG00000086735,Gm13977,NA
30290,ENSMUSG00000097203,4732419C18Rik,NA
30291,ENSMUSG00000082796,Gm13385,NA
30292,ENSMUSG00000026807,Ak8,68870
30293,ENSMUSG00000110599,6030466F02Rik,NA
30294,ENSMUSG00000039747,Orai2,269717
30295,ENSMUSG00000032396,Dis3l,213550
30296,ENSMUSG00000014351,Gip,14607
30297,ENSMUSG00000000740,Rpl13,270106
30298,ENSMUSG00000101704,Gm21878,NA
30299,ENSMUSG00000035011,Zbtb7a,16969
30300,ENSMUSG00000089934,4930473D10Rik,NA
30301,ENSMUSG00000050663,Trhde,237553
30302,ENSMUSG00000091942,Gm17138,NA
30303,ENSMUSG00000114650,Gm47570,NA
30304,ENSMUSG00000114397,Gm7621,NA
30305,ENSMUSG00000114966,Gm18681,NA
30306,ENSMUSG00000015970,Chdh,218865
30307,ENSMUSG00000040282,BC052040,399568
30308,ENSMUSG00000081170,Gm12922,NA
30309,ENSMUSG00000078314,Gm14762,NA
30310,ENSMUSG00000089628,Gm9727,NA
30311,ENSMUSG00000112212,Gm46189,NA
30312,ENSMUSG00000085900,A930041C12Rik,NA
30313,ENSMUSG00000100027,Gm28477,NA
30314,ENSMUSG00000028648,Ndufs5,595136
30315,ENSMUSG00000082179,Gm11407,NA
30316,ENSMUSG00000110675,Olfr879-ps1,NA
30317,ENSMUSG00000104395,Gm37957,NA
30318,ENSMUSG00000089798,1700028K03Rik,76421
30319,ENSMUSG00000041037,Irgq,210146
30320,ENSMUSG00000025058,5430427O19Rik,71398
30321,ENSMUSG00000083115,Gm13386,NA
30322,ENSMUSG00000028063,Lmna,16905
30323,ENSMUSG00000085953,Gm15496,NA
30324,ENSMUSG00000092418,Gm20406,NA
30325,ENSMUSG00000089776,Gm15684,NA
30326,ENSMUSG00000036357,Gpr101,245424
30327,ENSMUSG00000001436,Slc19a1,20509
30328,ENSMUSG00000110535,Olfr880-ps1,NA
30329,ENSMUSG00000087329,Gm15671,NA
30330,ENSMUSG00000110612,Gm17827,NA
30331,ENSMUSG00000099850,Gm28906,NA
30332,ENSMUSG00000110615,Gm45890,NA
30333,ENSMUSG00000108341,Gm44746,NA
30334,ENSMUSG00000060583,Olfr881,258413
30335,ENSMUSG00000087520,Gm14389,NA
30336,ENSMUSG00000038418,Egr1,13653
30337,ENSMUSG00000042784,Muc1,17829
30338,ENSMUSG00000084230,Gm14388,NA
30339,ENSMUSG00000108317,Gm44663,NA
30340,ENSMUSG00000093770,Obox3-ps4,NA
30341,ENSMUSG00000052889,Prkcb,18751
30342,ENSMUSG00000084817,Gm5526,NA
30343,ENSMUSG00000110950,Gm39384,NA
30344,ENSMUSG00000032261,Sh3bgrl2,212531
30345,ENSMUSG00000011632,Pinlyp,641361
30346,ENSMUSG00000031533,Mrps31,57312
30347,ENSMUSG00000006587,Snai3,30927
30348,ENSMUSG00000066191,Anks6,75691
30349,ENSMUSG00000033581,Igf2bp2,319765
30350,ENSMUSG00000110673,Gm45833,NA
30351,ENSMUSG00000110704,Gm45732,NA
30352,ENSMUSG00000110658,Gm45857,NA
30353,ENSMUSG00000101035,Gm28451,NA
30354,ENSMUSG00000074052,BC048644,407789
30355,ENSMUSG00000101703,Gm1982,NA
30356,ENSMUSG00000113452,Gm18616,NA
30357,ENSMUSG00000101454,Gm1988,NA
30358,ENSMUSG00000102017,Gm6124,NA
30359,ENSMUSG00000102633,Gm38224,NA
30360,ENSMUSG00000031227,Magee1,107528
30361,ENSMUSG00000110467,Gm45781,NA
30362,ENSMUSG00000034122,Nlrp4d,384752
30363,ENSMUSG00000084865,Gm15723,NA
30364,ENSMUSG00000001482,Def8,23854
30365,ENSMUSG00000101349,Gm28162,NA
30366,ENSMUSG00000101710,Gm20922,NA
30367,ENSMUSG00000050552,Lamtor4,66096
30368,ENSMUSG00000025736,Jmjd8,72106
30369,ENSMUSG00000097653,Gm16387,NA
30370,ENSMUSG00000096619,Gm2035,NA
30371,ENSMUSG00000080266,Gm14772,NA
30372,ENSMUSG00000110711,Gm45760,NA
30373,ENSMUSG00000083076,Gm11408,NA
30374,ENSMUSG00000031672,Got2,14719
30375,ENSMUSG00000110705,Gm45701,NA
30376,ENSMUSG00000035454,Samt3,73495
30377,ENSMUSG00000098549,Gm5269,NA
30378,ENSMUSG00000105094,Obox4-ps10,NA
30379,ENSMUSG00000098382,Gtpbp4-ps4,NA
30380,ENSMUSG00000110513,Olfr882-ps1,NA
30381,ENSMUSG00000028229,Rmdn1,66302
30382,ENSMUSG00000032312,Csk,12988
30383,ENSMUSG00000108493,Gm45715,NA
30384,ENSMUSG00000028416,Bag1,12017
30385,ENSMUSG00000108427,Gm36696,NA
30386,ENSMUSG00000025934,Gsta3,14859
30387,ENSMUSG00000114386,Gm47576,NA
30388,ENSMUSG00000024811,Tnks2,74493
30389,ENSMUSG00000114705,Gm18760,NA
30390,ENSMUSG00000083219,Gm11410,NA
30391,ENSMUSG00000032776,Mctp2,244049
30392,ENSMUSG00000015968,Cacna1d,12289
30393,ENSMUSG00000002396,Ocel1,77090
30394,ENSMUSG00000006058,Snf8,27681
30395,ENSMUSG00000045503,Sys1,66460
30396,ENSMUSG00000081561,Gm12425,NA
30397,ENSMUSG00000081100,Gm14630,NA
30398,ENSMUSG00000002012,Pnck,93843
30399,ENSMUSG00000029276,Glmn,170823
30400,ENSMUSG00000028953,Abcf2,27407
30401,ENSMUSG00000019856,Fam184a,75906
30402,ENSMUSG00000002393,Nr2f6,13864
30403,ENSMUSG00000091228,Gm20390,NA
30404,ENSMUSG00000041058,Wwp1,107568
30405,ENSMUSG00000037601,Nme1,18102
30406,ENSMUSG00000038690,Atp5j2,57423
30407,ENSMUSG00000112889,Gm47073,NA
30408,ENSMUSG00000112375,Gm38560,NA
30409,ENSMUSG00000099620,Mrgprb13,620137
30410,ENSMUSG00000094575,Gm20738,382133
30411,ENSMUSG00000094575,Gm20738,108168660
30412,ENSMUSG00000105509,C130013H08Rik,NA
30413,ENSMUSG00000111431,Gm17779,NA
30414,ENSMUSG00000049300,Prmt6,99890
30415,ENSMUSG00000028455,Stoml2,66592
30416,ENSMUSG00000023075,Akirin1,68050
30417,ENSMUSG00000100687,Gm18357,NA
30418,ENSMUSG00000050870,Mrgprb8,404240
30419,ENSMUSG00000099343,Gm28836,NA
30420,ENSMUSG00000025056,Nr0b1,11614
30421,ENSMUSG00000104944,Gm43405,NA
30422,ENSMUSG00000047793,Sned1,208777
30423,ENSMUSG00000024360,Etf1,225363
30424,ENSMUSG00000038210,Hoxa11,15396
30425,ENSMUSG00000020857,Nme2,18103
30426,ENSMUSG00000107836,Gm5315,NA
30427,ENSMUSG00000107881,Gm44250,NA
30428,ENSMUSG00000031358,Msl3,17692
30429,ENSMUSG00000108237,Gm19757,NA
30430,ENSMUSG00000082555,Gm11406,NA
30431,ENSMUSG00000108270,Gm4602,NA
30432,ENSMUSG00000083830,Gm8839,NA
30433,ENSMUSG00000086427,Hoxa11os,15397
30434,ENSMUSG00000082033,Mageb10-ps,NA
30435,ENSMUSG00000035427,Mageb4,434903
30436,ENSMUSG00000005583,Mef2c,17260
30437,ENSMUSG00000029627,Zkscan14,67235
30438,ENSMUSG00000040225,Prrc2c,226562
30439,ENSMUSG00000090996,Gm20458,NA
30440,ENSMUSG00000102449,Gm37100,NA
30441,ENSMUSG00000083795,Gm15670,NA
30442,ENSMUSG00000104508,Gm37735,NA
30443,ENSMUSG00000048775,Serpinb13,241196
30444,ENSMUSG00000087514,Gm16076,NA
30445,ENSMUSG00000103642,Gm37769,NA
30446,ENSMUSG00000103809,Gm37061,NA
30447,ENSMUSG00000103307,Gm19335,NA
30448,ENSMUSG00000036948,BC037034,231807
30449,ENSMUSG00000062209,Erbb4,13869
30450,ENSMUSG00000055991,Zkscan5,22757
30451,ENSMUSG00000113994,Gm47375,NA
30452,ENSMUSG00000113370,Gm46348,NA
30453,ENSMUSG00000113766,Gm47374,NA
30454,ENSMUSG00000056899,Immp2l,93757
30455,ENSMUSG00000001435,Col18a1,12822
30456,ENSMUSG00000064127,Med14,26896
30457,ENSMUSG00000025142,Aspscr1,68938
30458,ENSMUSG00000113494,Gm48102,NA
30459,ENSMUSG00000114055,Gm32089,NA
30460,ENSMUSG00000114056,Gm5668,NA
30461,ENSMUSG00000114352,4931407E12Rik,NA
30462,ENSMUSG00000104232,Gm37590,NA
30463,ENSMUSG00000039081,Zfp503,218820
30464,ENSMUSG00000039737,Prkrip1,66801
30465,ENSMUSG00000105859,Gm19185,NA
30466,ENSMUSG00000011884,Gltp,56356
30467,ENSMUSG00000070547,Mrgprb1,233231
30468,ENSMUSG00000042857,Gm9776,NA
30469,ENSMUSG00000105121,Gm43406,NA
30470,ENSMUSG00000106650,Gm43404,NA
30471,ENSMUSG00000106487,Gm43407,NA
30472,ENSMUSG00000074109,Mrgprx2,243978
30473,ENSMUSG00000081896,Gm5389,NA
30474,ENSMUSG00000084103,Gm14629,NA
30475,ENSMUSG00000082246,Gm13047,NA
30476,ENSMUSG00000080710,Gm8107,NA
30477,ENSMUSG00000084394,Gm8111,NA
30478,ENSMUSG00000109826,Gm45658,NA
30479,ENSMUSG00000083821,Gm14631,NA
30480,ENSMUSG00000109993,Gm45659,NA
30481,ENSMUSG00000106100,Gm9314,NA
30482,ENSMUSG00000099381,Gm18303,NA
30483,ENSMUSG00000105882,Gm42905,NA
30484,ENSMUSG00000062859,Tcp11,21463
30485,ENSMUSG00000109856,Gm19855,NA
30486,ENSMUSG00000102065,Gm28302,NA
30487,ENSMUSG00000026979,Psd4,215632
30488,ENSMUSG00000104711,Gm43854,NA
30489,ENSMUSG00000062198,2700097O09Rik,72658
30490,ENSMUSG00000084228,Gm8080,NA
30491,ENSMUSG00000067860,Zic3,22773
30492,ENSMUSG00000100278,Gm28082,NA
30493,ENSMUSG00000050425,Mrgprb2,243979
30494,ENSMUSG00000108752,Gm45191,NA
30495,ENSMUSG00000108522,Gm44664,NA
30496,ENSMUSG00000108455,Gm44745,NA
30497,ENSMUSG00000078772,Gm12353,NA
30498,ENSMUSG00000021631,Mrps36-ps1,NA
30499,ENSMUSG00000104543,Gm6602,NA
30500,ENSMUSG00000107866,Gm43907,NA
30501,ENSMUSG00000113105,Gm47371,NA
30502,ENSMUSG00000052658,5830454E08Rik,NA
30503,ENSMUSG00000113454,Gm47373,NA
30504,ENSMUSG00000113516,Gm47368,NA
30505,ENSMUSG00000113086,Gm47376,NA
30506,ENSMUSG00000113438,Gm47369,NA
30507,ENSMUSG00000101362,Mrgprb9-ps,NA
30508,ENSMUSG00000036295,Lrrn3,16981
30509,ENSMUSG00000105507,Gm43853,NA
30510,ENSMUSG00000042448,Hoxd1,15429
30511,ENSMUSG00000105732,Sult1c2-ps1,NA
30512,ENSMUSG00000100692,Gm21672,NA
30513,ENSMUSG00000019810,Fuca2,66848
30514,ENSMUSG00000083446,Gm12826,NA
30515,ENSMUSG00000105077,Gm4859,NA
30516,ENSMUSG00000026623,Lpgat1,226856
30517,ENSMUSG00000099530,Gm29644,NA
30518,ENSMUSG00000094052,Gm21118,100861667
30519,ENSMUSG00000094052,Gm21118,101056308
30520,ENSMUSG00000103230,Gm17970,NA
30521,ENSMUSG00000113467,,NA
30522,ENSMUSG00000070942,Il1rl2,107527
30523,ENSMUSG00000113137,,NA
30524,ENSMUSG00000101725,Gm29423,NA
30525,ENSMUSG00000107340,Gm42789,NA
30526,ENSMUSG00000094461,Olfr883,258414
30527,ENSMUSG00000002486,Tchp,77832
30528,ENSMUSG00000104337,Gm38280,NA
30529,ENSMUSG00000095893,Olfr884,257996
30530,ENSMUSG00000099298,Ranbp2-ps6,NA
30531,ENSMUSG00000094416,Obox4-ps11,NA
30532,ENSMUSG00000085227,6330418K02Rik,NA
30533,ENSMUSG00000106243,Gm5050,NA
30534,ENSMUSG00000054737,Zfp182,319535
30535,ENSMUSG00000027363,Usp8,84092
30536,ENSMUSG00000081937,Gm14599,NA
30537,ENSMUSG00000102298,Gm33707,NA
30538,ENSMUSG00000095210,Ighv5-9-1,NA
30539,ENSMUSG00000083278,Gm14589,NA
30540,ENSMUSG00000005057,Sh2b2,23921
30541,ENSMUSG00000103587,Gm38326,NA
30542,ENSMUSG00000082733,Gm15153,NA
30543,ENSMUSG00000102378,Gm37972,NA
30544,ENSMUSG00000102071,Gm28815,NA
30545,ENSMUSG00000110409,Gm9908,NA
30546,ENSMUSG00000096424,Olfr885,257885
30547,ENSMUSG00000100741,Gm28814,NA
30548,ENSMUSG00000084199,Gm12422,NA
30549,ENSMUSG00000041649,Klf8,245671
30550,ENSMUSG00000080968,Atf1-ps,NA
30551,ENSMUSG00000083428,Gm14591,NA
30552,ENSMUSG00000102490,Gm36985,NA
30553,ENSMUSG00000060121,Gemin2,66603
30554,ENSMUSG00000110602,Olfr886-ps1,NA
30555,ENSMUSG00000106247,Gm43720,NA
30556,ENSMUSG00000081119,Gm14601,NA
30557,ENSMUSG00000086711,Gm15482,NA
30558,ENSMUSG00000075593,Gal3st4,330217
30559,ENSMUSG00000025993,Slc40a1,53945
30560,ENSMUSG00000097584,1700125G22Rik,NA
30561,ENSMUSG00000030929,Eri2,71151
30562,ENSMUSG00000029759,Pon3,269823
30563,ENSMUSG00000109810,Gm45592,NA
30564,ENSMUSG00000034660,Galp,232836
30565,ENSMUSG00000033423,Eri3,140546
30566,ENSMUSG00000040987,Mill2,243864
30567,ENSMUSG00000110177,Gm6524,NA
30568,ENSMUSG00000031509,1700016D06Rik,76413
30569,ENSMUSG00000073018,Gm1070,NA
30570,ENSMUSG00000103446,Gm38203,NA
30571,ENSMUSG00000026273,Mterf4,69821
30572,ENSMUSG00000101804,Gm28813,NA
30573,ENSMUSG00000074093,Svip,75744
30574,ENSMUSG00000053012,Krcc1,57896
30575,ENSMUSG00000029510,Gpc2,71951
30576,ENSMUSG00000095952,Obox4-ps12,NA
30577,ENSMUSG00000039774,Galnt12,230145
30578,ENSMUSG00000095974,Obox4-ps13,NA
30579,ENSMUSG00000037656,Slc20a2,20516
30580,ENSMUSG00000001173,Ocrl,320634
30581,ENSMUSG00000021975,Ints9,210925
30582,ENSMUSG00000109623,Gm7562,NA
30583,ENSMUSG00000109933,Gm7600,NA
30584,ENSMUSG00000109986,4930465I24Rik,NA
30585,ENSMUSG00000102186,Gm37191,NA
30586,ENSMUSG00000027698,Nceh1,320024
30587,ENSMUSG00000016982,Pom121l2,195236
30588,ENSMUSG00000107749,Gm44321,NA
30589,ENSMUSG00000055027,Smyd1,12180
30590,ENSMUSG00000103033,Ighv5-12-4,NA
30591,ENSMUSG00000110399,Gm45238,NA
30592,ENSMUSG00000099621,Gm20919,108168610
30593,ENSMUSG00000110017,Gm45237,NA
30594,ENSMUSG00000095867,Gm20917,100042428
30595,ENSMUSG00000095867,Gm20917,108168609
30596,ENSMUSG00000027099,Mtx2,53375
30597,ENSMUSG00000085521,4930526A20Rik,NA
30598,ENSMUSG00000113748,Gm18628,NA
30599,ENSMUSG00000103160,C130012C08Rik,NA
30600,ENSMUSG00000099951,Gm9226,NA
30601,ENSMUSG00000027210,Meis2,17536
30602,ENSMUSG00000082245,Gm6292,NA
30603,ENSMUSG00000005994,Tyrp1,22178
30604,ENSMUSG00000100112,Gm29258,NA
30605,ENSMUSG00000083889,E530001F21Rik,NA
30606,ENSMUSG00000100721,Gm9271,NA
30607,ENSMUSG00000031904,Slc7a6,330836
30608,ENSMUSG00000085791,Rpl30-ps9,NA
30609,ENSMUSG00000053742,Gm5114,330513
30610,ENSMUSG00000100952,Gm28545,NA
30611,ENSMUSG00000105073,Gm9317,NA
30612,ENSMUSG00000044594,Serpinb3a,20248
30613,ENSMUSG00000099730,Gm28547,NA
30614,ENSMUSG00000081343,Gm16071,NA
30615,ENSMUSG00000114496,Gm47601,NA
